MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20140826,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-08-26,2014-09-01,2
20140819,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-08-19,2014-08-25,2
20140812,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-08-12,2014-08-18,2
20140805,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-08-05,2014-08-11,2
20140729,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-07-29,2014-08-04,2
20140722,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-07-22,2014-07-28,2
20140715,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-07-15,2014-07-21,2
20140708,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-07-08,2014-07-14,2
20140701,06029,Kern County,CA,0.00,0.00,0.00,0.00,22.32,77.68,2014-07-01,2014-07-07,2
20140624,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.50,76.50,2014-06-24,2014-06-30,2
20140617,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.50,76.50,2014-06-17,2014-06-23,2
20140610,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-06-10,2014-06-16,2
20140603,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-06-03,2014-06-09,2
20140527,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-05-27,2014-06-02,2
20140520,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-05-20,2014-05-26,2
20140513,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-05-13,2014-05-19,2
20140506,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-05-06,2014-05-12,2
20140429,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-04-29,2014-05-05,2
20140422,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-04-22,2014-04-28,2
20140415,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-04-15,2014-04-21,2
20140408,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-04-08,2014-04-14,2
20140401,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-04-01,2014-04-07,2
20140325,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.93,76.07,2014-03-25,2014-03-31,2
20140318,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.96,76.04,2014-03-18,2014-03-24,2
20140311,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.96,76.04,2014-03-11,2014-03-17,2
20140304,06029,Kern County,CA,0.00,0.00,0.00,0.00,23.96,76.04,2014-03-04,2014-03-10,2
20140225,06029,Kern County,CA,0.00,0.00,0.00,0.00,21.90,78.10,2014-02-25,2014-03-03,2
20140218,06029,Kern County,CA,0.00,0.00,0.00,0.00,45.06,54.94,2014-02-18,2014-02-24,2
20140211,06029,Kern County,CA,0.00,0.00,0.00,2.11,50.81,47.07,2014-02-11,2014-02-17,2
20140204,06029,Kern County,CA,0.00,0.00,0.00,2.11,50.81,47.07,2014-02-04,2014-02-10,2
20140128,06029,Kern County,CA,0.00,0.00,0.00,2.11,51.01,46.87,2014-01-28,2014-02-03,2
20140121,06029,Kern County,CA,0.00,0.00,0.00,2.11,97.89,0.00,2014-01-21,2014-01-27,2
20140114,06029,Kern County,CA,0.00,0.00,0.00,2.11,97.89,0.00,2014-01-14,2014-01-20,2
20140107,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2014-01-07,2014-01-13,2
20131231,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2013-12-31,2014-01-06,2
20131224,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2013-12-24,2013-12-30,2
20131217,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2013-12-17,2013-12-23,2
20131210,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2013-12-10,2013-12-16,2
20131203,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2013-12-03,2013-12-09,2
20131126,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2013-11-26,2013-12-02,2
20131119,06029,Kern County,CA,0.00,0.00,0.00,2.30,97.70,0.00,2013-11-19,2013-11-25,2
20131112,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-11-12,2013-11-18,2
20131105,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-11-05,2013-11-11,2
20131029,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-10-29,2013-11-04,2
20131022,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-10-22,2013-10-28,2
20131015,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-10-15,2013-10-21,2
20131008,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-10-08,2013-10-14,2
20131001,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-10-01,2013-10-07,2
20130924,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-09-24,2013-09-30,2
20130917,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-09-17,2013-09-23,2
20130910,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-09-10,2013-09-16,2
20130903,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-09-03,2013-09-09,2
20130827,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-08-27,2013-09-02,2
20130820,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-08-20,2013-08-26,2
20130813,06029,Kern County,CA,0.00,0.00,0.00,4.02,95.98,0.00,2013-08-13,2013-08-19,2
20130806,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-08-06,2013-08-12,2
20130730,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-30,2013-08-05,2
20130723,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-23,2013-07-29,2
20130716,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-16,2013-07-22,2
20130709,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-09,2013-07-15,2
20130702,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-07-02,2013-07-08,2
20130625,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-06-25,2013-07-01,2
20130618,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-06-18,2013-06-24,2
20130611,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-06-11,2013-06-17,2
20130604,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-06-04,2013-06-10,2
20130528,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-05-28,2013-06-03,2
20130521,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-05-21,2013-05-27,2
20130514,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-05-14,2013-05-20,2
20130507,06029,Kern County,CA,0.00,0.00,0.00,100.00,0.00,0.00,2013-05-07,2013-05-13,2
20130430,06029,Kern County,CA,0.00,0.00,0.09,99.91,0.00,0.00,2013-04-30,2013-05-06,2
20130423,06029,Kern County,CA,0.00,0.00,0.09,99.91,0.00,0.00,2013-04-23,2013-04-29,2
20130416,06029,Kern County,CA,0.00,0.00,47.98,52.02,0.00,0.00,2013-04-16,2013-04-22,2
20130409,06029,Kern County,CA,0.00,0.00,47.98,52.02,0.00,0.00,2013-04-09,2013-04-15,2
20130402,06029,Kern County,CA,0.00,0.00,47.98,52.02,0.00,0.00,2013-04-02,2013-04-08,2
20130326,06029,Kern County,CA,0.00,0.00,47.98,52.02,0.00,0.00,2013-03-26,2013-04-01,2
20130319,06029,Kern County,CA,0.00,0.00,47.98,52.02,0.00,0.00,2013-03-19,2013-03-25,2
20130312,06029,Kern County,CA,0.00,0.00,47.98,52.02,0.00,0.00,2013-03-12,2013-03-18,2
20130305,06029,Kern County,CA,0.00,0.00,3.77,96.23,0.00,0.00,2013-03-05,2013-03-11,2
20130226,06029,Kern County,CA,0.00,0.00,3.77,96.23,0.00,0.00,2013-02-26,2013-03-04,2
20130219,06029,Kern County,CA,0.00,0.00,3.77,96.23,0.00,0.00,2013-02-19,2013-02-25,2
20130212,06029,Kern County,CA,0.00,0.00,3.77,96.23,0.00,0.00,2013-02-12,2013-02-18,2
20130205,06029,Kern County,CA,0.00,0.00,25.16,74.84,0.00,0.00,2013-02-05,2013-02-11,2
20130129,06029,Kern County,CA,0.00,0.00,25.16,74.84,0.00,0.00,2013-01-29,2013-02-04,2
20130122,06029,Kern County,CA,0.00,0.00,25.16,74.84,0.00,0.00,2013-01-22,2013-01-28,2
20130115,06029,Kern County,CA,0.00,0.00,25.16,74.84,0.00,0.00,2013-01-15,2013-01-21,2
20130108,06029,Kern County,CA,0.00,0.00,26.21,73.79,0.00,0.00,2013-01-08,2013-01-14,2
20130101,06029,Kern County,CA,0.00,0.00,26.21,73.79,0.00,0.00,2013-01-01,2013-01-07,2
20211130,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-11-30,2021-12-06,2
20211123,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-11-23,2021-11-29,2
20211116,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-11-16,2021-11-22,2
20211109,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-11-09,2021-11-15,2
20211102,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-11-02,2021-11-08,2
20211026,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-10-26,2021-11-01,2
20211019,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-10-19,2021-10-25,2
20211012,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-10-12,2021-10-18,2
20211005,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-10-05,2021-10-11,2
20210928,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-09-28,2021-10-04,2
20210921,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-09-21,2021-09-27,2
20210914,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-09-14,2021-09-20,2
20210907,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-09-07,2021-09-13,2
20210831,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-08-31,2021-09-06,2
20210824,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-08-24,2021-08-30,2
20210817,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-08-17,2021-08-23,2
20210810,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-08-10,2021-08-16,2
20210803,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-08-03,2021-08-09,2
20210727,06031,Kings County,CA,0.00,0.00,0.00,0.00,0.00,100.00,2021-07-27,2021-08-02,2
20210720,06031,Kings County,CA,0.00,0.00,0.00,0.00,50.68,49.32,2021-07-20,2021-07-26,2
20210713,06031,Kings County,CA,0.00,0.00,0.00,0.00,50.68,49.32,2021-07-13,2021-07-19,2
20210706,06031,Kings County,CA,0.00,0.00,0.00,0.00,50.68,49.32,2021-07-06,2021-07-12,2
20210629,06031,Kings County,CA,0.00,0.00,0.00,0.00,50.68,49.32,2021-06-29,2021-07-05,2
20210622,06031,Kings County,CA,0.00,0.00,0.00,0.00,50.68,49.32,2021-06-22,2021-06-28,2
20210615,06031,Kings County,CA,0.00,0.00,0.00,0.00,50.68,49.32,2021-06-15,2021-06-21,2
20210608,06031,Kings County,CA,0.00,0.00,0.00,0.00,50.68,49.32,2021-06-08,2021-06-14,2
20210601,06031,Kings County,CA,0.00,0.00,0.00,0.59,99.41,0.00,2021-06-01,2021-06-07,2
20210525,06031,Kings County,CA,0.00,0.00,0.00,0.59,99.41,0.00,2021-05-25,2021-05-31,2
20210518,06031,Kings County,CA,0.00,0.00,0.00,0.16,99.84,0.00,2021-05-18,2021-05-24,2
20210511,06031,Kings County,CA,0.00,0.00,0.00,0.16,99.84,0.00,2021-05-11,2021-05-17,2
20210504,06031,Kings County,CA,0.00,0.00,0.00,0.16,99.84,0.00,2021-05-04,2021-05-10,2
20210427,06031,Kings County,CA,0.00,0.00,0.00,95.38,4.62,0.00,2021-04-27,2021-05-03,2
20210420,06031,Kings County,CA,0.00,0.00,0.00,95.38,4.62,0.00,2021-04-20,2021-04-26,2
20210413,06031,Kings County,CA,0.00,0.00,28.38,71.62,0.00,0.00,2021-04-13,2021-04-19,2
20210406,06031,Kings County,CA,0.00,4.03,24.39,71.58,0.00,0.00,2021-04-06,2021-04-12,2
20210330,06031,Kings County,CA,0.00,4.03,24.39,71.58,0.00,0.00,2021-03-30,2021-04-05,2
20210323,06031,Kings County,CA,0.00,4.03,24.39,71.58,0.00,0.00,2021-03-23,2021-03-29,2
20210316,06031,Kings County,CA,0.00,4.06,95.94,0.00,0.00,0.00,2021-03-16,2021-03-22,2
20210309,06031,Kings County,CA,0.00,2.86,97.14,0.00,0.00,0.00,2021-03-09,2021-03-15,2
20210302,06031,Kings County,CA,0.00,2.86,97.14,0.00,0.00,0.00,2021-03-02,2021-03-08,2
20210223,06031,Kings County,CA,0.00,2.86,97.14,0.00,0.00,0.00,2021-02-23,2021-03-01,2
20210216,06031,Kings County,CA,0.00,2.86,97.14,0.00,0.00,0.00,2021-02-16,2021-02-22,2
20210209,06031,Kings County,CA,0.00,2.86,97.14,0.00,0.00,0.00,2021-02-09,2021-02-15,2
20210202,06031,Kings County,CA,0.00,2.86,97.14,0.00,0.00,0.00,2021-02-02,2021-02-08,2
20210126,06031,Kings County,CA,0.00,0.00,29.52,70.48,0.00,0.00,2021-01-26,2021-02-01,2
20210119,06031,Kings County,CA,0.00,0.00,29.52,70.48,0.00,0.00,2021-01-19,2021-01-25,2
20210112,06031,Kings County,CA,0.00,0.00,29.14,70.86,0.00,0.00,2021-01-12,2021-01-18,2
20210105,06031,Kings County,CA,0.00,0.00,96.42,3.58,0.00,0.00,2021-01-05,2021-01-11,2
20201229,06031,Kings County,CA,0.00,0.00,96.42,3.58,0.00,0.00,2020-12-29,2021-01-04,2
20201222,06031,Kings County,CA,0.00,0.00,96.42,3.58,0.00,0.00,2020-12-22,2020-12-28,2
20201215,06031,Kings County,CA,0.00,0.00,96.42,3.58,0.00,0.00,2020-12-15,2020-12-21,2
20201208,06031,Kings County,CA,0.00,0.00,96.29,3.71,0.00,0.00,2020-12-08,2020-12-14,2
20201201,06031,Kings County,CA,0.00,18.00,82.00,0.00,0.00,0.00,2020-12-01,2020-12-07,2
20201124,06031,Kings County,CA,0.00,18.00,82.00,0.00,0.00,0.00,2020-11-24,2020-11-30,2
20201117,06031,Kings County,CA,12.86,87.14,0.00,0.00,0.00,0.00,2020-11-17,2020-11-23,2
20201110,06031,Kings County,CA,12.50,87.50,0.00,0.00,0.00,0.00,2020-11-10,2020-11-16,2
20201103,06031,Kings County,CA,12.50,87.50,0.00,0.00,0.00,0.00,2020-11-03,2020-11-09,2
20201027,06031,Kings County,CA,10.87,89.13,0.00,0.00,0.00,0.00,2020-10-27,2020-11-02,2
20201020,06031,Kings County,CA,10.87,89.13,0.00,0.00,0.00,0.00,2020-10-20,2020-10-26,2
20201013,06031,Kings County,CA,10.87,89.13,0.00,0.00,0.00,0.00,2020-10-13,2020-10-19,2
20201006,06031,Kings County,CA,10.87,89.13,0.00,0.00,0.00,0.00,2020-10-06,2020-10-12,2
20200929,06031,Kings County,CA,10.74,89.26,0.00,0.00,0.00,0.00,2020-09-29,2020-10-05,2
20200922,06031,Kings County,CA,16.61,83.39,0.00,0.00,0.00,0.00,2020-09-22,2020-09-28,2
20200915,06031,Kings County,CA,16.61,83.39,0.00,0.00,0.00,0.00,2020-09-15,2020-09-21,2
20200908,06031,Kings County,CA,16.61,83.39,0.00,0.00,0.00,0.00,2020-09-08,2020-09-14,2
20200901,06031,Kings County,CA,13.85,86.15,0.00,0.00,0.00,0.00,2020-09-01,2020-09-07,2
20200825,06031,Kings County,CA,14.26,85.74,0.00,0.00,0.00,0.00,2020-08-25,2020-08-31,2
20200818,06031,Kings County,CA,14.26,85.74,0.00,0.00,0.00,0.00,2020-08-18,2020-08-24,2
20200811,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-08-11,2020-08-17,2
20200804,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-08-04,2020-08-10,2
20200728,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-07-28,2020-08-03,2
20200721,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-07-21,2020-07-27,2
20200714,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-07-14,2020-07-20,2
20200707,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-07-07,2020-07-13,2
20200630,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-06-30,2020-07-06,2
20200623,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-06-23,2020-06-29,2
20200616,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-06-16,2020-06-22,2
20200609,06031,Kings County,CA,13.57,86.43,0.00,0.00,0.00,0.00,2020-06-09,2020-06-15,2
20200602,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-06-02,2020-06-08,2
20200526,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-05-26,2020-06-01,2
20200519,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-05-19,2020-05-25,2
20200512,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-05-12,2020-05-18,2
20200505,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-05-05,2020-05-11,2
20200428,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-04-28,2020-05-04,2
20200421,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-04-21,2020-04-27,2
20200414,06031,Kings County,CA,13.77,86.23,0.00,0.00,0.00,0.00,2020-04-14,2020-04-20,2
20200407,06031,Kings County,CA,0.00,1.08,98.92,0.00,0.00,0.00,2020-04-07,2020-04-13,2
20200331,06031,Kings County,CA,0.00,1.08,98.92,0.00,0.00,0.00,2020-03-31,2020-04-06,2
20200324,06031,Kings County,CA,0.00,1.08,98.92,0.00,0.00,0.00,2020-03-24,2020-03-30,2
20200317,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-03-17,2020-03-23,2
20200310,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2020-03-10,2020-03-16,2
20200303,06031,Kings County,CA,0.00,2.96,97.04,0.00,0.00,0.00,2020-03-03,2020-03-09,2
20200225,06031,Kings County,CA,0.00,75.67,24.33,0.00,0.00,0.00,2020-02-25,2020-03-02,2
20200218,06031,Kings County,CA,0.00,75.67,24.33,0.00,0.00,0.00,2020-02-18,2020-02-24,2
20200211,06031,Kings County,CA,0.00,75.67,24.33,0.00,0.00,0.00,2020-02-11,2020-02-17,2
20200204,06031,Kings County,CA,0.09,99.91,0.00,0.00,0.00,0.00,2020-02-04,2020-02-10,2
20200128,06031,Kings County,CA,0.09,99.91,0.00,0.00,0.00,0.00,2020-01-28,2020-02-03,2
20200121,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-21,2020-01-27,2
20200114,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-14,2020-01-20,2
20200107,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2020-01-07,2020-01-13,2
20191231,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-31,2020-01-06,2
20191224,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-24,2019-12-30,2
20191217,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-17,2019-12-23,2
20191210,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-12-10,2019-12-16,2
20191203,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-12-03,2019-12-09,2
20191126,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-26,2019-12-02,2
20191119,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-19,2019-11-25,2
20191112,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-11-12,2019-11-18,2
20191105,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-11-05,2019-11-11,2
20191029,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-29,2019-11-04,2
20191022,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-22,2019-10-28,2
20191015,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-15,2019-10-21,2
20191008,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-08,2019-10-14,2
20191001,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-10-01,2019-10-07,2
20190924,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-24,2019-09-30,2
20190917,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-17,2019-09-23,2
20190910,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-10,2019-09-16,2
20190903,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-09-03,2019-09-09,2
20190827,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-27,2019-09-02,2
20190820,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-20,2019-08-26,2
20190813,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-13,2019-08-19,2
20190806,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-08-06,2019-08-12,2
20190730,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-30,2019-08-05,2
20190723,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-23,2019-07-29,2
20190716,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-16,2019-07-22,2
20190709,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-09,2019-07-15,2
20190702,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-07-02,2019-07-08,2
20190625,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-25,2019-07-01,2
20190618,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-18,2019-06-24,2
20190611,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-11,2019-06-17,2
20190604,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-06-04,2019-06-10,2
20190528,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-28,2019-06-03,2
20190521,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-21,2019-05-27,2
20190514,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-14,2019-05-20,2
20190507,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-05-07,2019-05-13,2
20190430,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-30,2019-05-06,2
20190423,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-23,2019-04-29,2
20190416,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-16,2019-04-22,2
20190409,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-09,2019-04-15,2
20190402,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-04-02,2019-04-08,2
20190326,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-26,2019-04-01,2
20190319,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-19,2019-03-25,2
20190312,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-12,2019-03-18,2
20190305,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-03-05,2019-03-11,2
20190226,06031,Kings County,CA,100.00,0.00,0.00,0.00,0.00,0.00,2019-02-26,2019-03-04,2
20190219,06031,Kings County,CA,68.03,31.97,0.00,0.00,0.00,0.00,2019-02-19,2019-02-25,2
20190212,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-02-12,2019-02-18,2
20190205,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-02-05,2019-02-11,2
20190129,06031,Kings County,CA,0.00,100.00,0.00,0.00,0.00,0.00,2019-01-29,2019-02-04,2
20190122,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2019-01-22,2019-01-28,2
20190115,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2019-01-15,2019-01-21,2
20190108,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2019-01-08,2019-01-14,2
20190101,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2019-01-01,2019-01-07,2
20181225,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-12-25,2018-12-31,2
20181218,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-12-18,2018-12-24,2
20181211,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-12-11,2018-12-17,2
20181204,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-12-04,2018-12-10,2
20181127,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-11-27,2018-12-03,2
20181120,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-11-20,2018-11-26,2
20181113,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-11-13,2018-11-19,2
20181106,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-11-06,2018-11-12,2
20181030,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-10-30,2018-11-05,2
20181023,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-10-23,2018-10-29,2
20181016,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-10-16,2018-10-22,2
20181009,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-10-09,2018-10-15,2
20181002,06031,Kings County,CA,0.00,0.00,100.00,0.00,0.00,0.00,2018-10-02,2018-10-08,2
